,Year,Province,Criterion,ER_Utility,Belief_Entropy
3216,2024,P31,C01,0.6567,0.6839
3217,2024,P31,C02,0.4995,1.0054
3218,2024,P31,C03,0.5124,0.8619
3219,2024,P31,C04,0.5123,0.8832
3220,2024,P31,C05,0.6017,1.0091
3221,2024,P31,C06,0.6816,0.8756
3222,2024,P31,C07,0.5892,1.1915
3223,2024,P31,C08,0.3148,0.8537
3224,2024,P32,C01,0.4951,1.1899
3225,2024,P32,C02,0.4613,0.9281
3226,2024,P32,C03,0.5092,0.9251
3227,2024,P32,C04,0.3138,0.8390
3228,2024,P32,C05,0.6695,0.6957
3229,2024,P32,C06,0.7053,0.9913
3230,2024,P32,C07,0.2075,0.8238
3231,2024,P32,C08,0.5043,1.0095
3232,2024,P33,C01,0.3318,0.6526
3233,2024,P33,C02,0.1873,0.6641
3234,2024,P33,C03,0.4717,0.8463
3235,2024,P33,C04,0.3500,0.7306
3236,2024,P33,C05,0.4237,1.0460
3237,2024,P33,C06,0.4677,0.9029
3238,2024,P33,C07,0.5029,0.8637
3239,2024,P33,C08,0.4072,1.0282
3240,2024,P34,C01,0.4872,0.6861
3241,2024,P34,C02,0.4609,0.9556
3242,2024,P34,C03,0.6154,1.0239
3243,2024,P34,C04,0.4472,1.0016
3244,2024,P34,C05,0.4922,0.9127
3245,2024,P34,C06,0.3652,0.9507
3246,2024,P34,C07,0.4610,1.1081
3247,2024,P34,C08,0.4407,1.0229
3248,2024,P35,C01,0.4294,1.0435
3249,2024,P35,C02,0.4471,1.0028
3250,2024,P35,C03,0.4285,1.0442
3251,2024,P35,C04,0.5051,0.7778
3252,2024,P35,C05,0.4577,1.1186
3253,2024,P35,C06,0.5329,0.8862
3254,2024,P35,C07,0.4946,1.1527
3255,2024,P35,C08,0.5394,0.9338
3256,2024,P36,C01,0.3368,0.7432
3257,2024,P36,C02,0.2412,0.9962
3258,2024,P36,C03,0.4370,1.0318
3259,2024,P36,C04,0.4945,0.8314
3260,2024,P36,C05,0.4411,1.0218
3261,2024,P36,C06,0.3651,0.8090
3262,2024,P36,C07,0.3944,1.0256
3263,2024,P36,C08,0.3604,0.7808
3264,2024,P37,C01,0.3628,1.2568
3265,2024,P37,C02,0.4991,0.9473
3266,2024,P37,C03,0.4114,1.0357
3267,2024,P37,C04,0.5134,0.8125
3268,2024,P37,C05,0.3549,0.7147
3269,2024,P37,C06,0.6061,0.9851
3270,2024,P37,C07,0.4531,1.1755
3271,2024,P37,C08,0.3702,0.9139
3272,2024,P38,C01,0.5653,1.0363
3273,2024,P38,C02,0.5720,1.0441
3274,2024,P38,C03,0.5531,1.0325
3275,2024,P38,C04,0.6247,0.9468
3276,2024,P38,C05,0.7946,0.8092
3277,2024,P38,C06,0.6811,0.8989
3278,2024,P38,C07,0.5198,1.1758
3279,2024,P38,C08,0.5667,1.0382
3280,2024,P39,C01,0.7517,1.0176
3281,2024,P39,C02,0.8362,0.3851
3282,2024,P39,C03,0.5978,1.0146
3283,2024,P39,C04,0.6839,0.8054
3284,2024,P39,C05,0.7546,1.0096
3285,2024,P39,C06,0.6540,0.8834
3286,2024,P39,C07,0.4800,1.1716
3287,2024,P39,C08,0.6354,1.0076
3288,2024,P40,C01,0.3886,1.1204
3289,2024,P40,C02,0.2271,0.9370
3290,2024,P40,C03,0.2970,0.9783
3291,2024,P40,C04,0.2308,0.9549
3292,2024,P40,C05,0.5061,0.6408
3293,2024,P40,C06,0.2489,1.0186
3294,2024,P40,C07,0.3156,0.8487
3295,2024,P40,C08,0.4421,1.0190
3296,2024,P41,C01,0.4995,0.6529
3297,2024,P41,C02,0.2314,0.9565
3298,2024,P41,C03,0.4962,0.6859
3299,2024,P41,C04,0.3274,0.7520
3300,2024,P41,C05,0.3643,0.9829
3301,2024,P41,C06,0.2343,0.9700
3302,2024,P41,C07,0.3420,0.9109
3303,2024,P41,C08,0.2375,0.9831
3304,2024,P42,C01,0.4794,0.7657
3305,2024,P42,C02,0.3705,0.8920
3306,2024,P42,C03,0.4982,0.9101
3307,2024,P42,C04,0.4554,0.9641
3308,2024,P42,C05,0.6611,0.5775
3309,2024,P42,C06,0.4240,1.0464
3310,2024,P42,C07,0.3111,0.9478
3311,2024,P42,C08,0.4253,1.0449
3312,2024,P43,C01,0.4396,1.0258
3313,2024,P43,C02,0.2377,0.9836
3314,2024,P43,C03,0.4129,1.0384
3315,2024,P43,C04,0.2365,0.9791
3316,2024,P43,C05,0.4637,1.0421
3317,2024,P43,C06,0.1986,0.7587
3318,2024,P43,C07,0.2971,0.9805
3319,2024,P43,C08,0.3421,0.7386
3320,2024,P44,C01,0.4415,1.0207
3321,2024,P44,C02,0.2713,1.0462
3322,2024,P44,C03,0.3659,0.9513
3323,2024,P44,C04,0.1740,0.5289
3324,2024,P44,C05,0.3329,0.9335
3325,2024,P44,C06,0.2681,1.0463
3326,2024,P44,C07,0.2557,1.0327
3327,2024,P44,C08,0.5245,0.8430
3328,2024,P45,C01,0.3767,0.8950
3329,2024,P45,C02,0.3166,0.7996
3330,2024,P45,C03,0.4167,1.0427
3331,2024,P45,C04,0.3105,0.8735
3332,2024,P45,C05,0.4751,0.9257
3333,2024,P45,C06,0.3235,0.8778
3334,2024,P45,C07,0.2413,0.9945
3335,2024,P45,C08,0.4847,1.0763
3336,2024,P46,C01,0.6872,0.8481
3337,2024,P46,C02,0.7001,0.9687
3338,2024,P46,C03,0.5001,1.0224
3339,2024,P46,C04,0.8362,0.3851
3340,2024,P46,C05,0.7921,0.8259
3341,2024,P46,C06,0.5298,0.8600
3342,2024,P46,C07,0.5160,1.0998
3343,2024,P46,C08,0.5886,1.0942
3344,2024,P47,C01,0.4968,0.7927
3345,2024,P47,C02,0.6155,1.1070
3346,2024,P47,C03,0.3369,0.7664
3347,2024,P47,C04,0.6643,0.5825
3348,2024,P47,C05,0.6094,0.9725
3349,2024,P47,C06,0.5601,1.0251
3350,2024,P47,C07,0.3687,0.8402
3351,2024,P47,C08,0.8289,0.4949
3352,2024,P48,C01,0.4493,0.9930
3353,2024,P48,C02,0.3410,0.6370
3354,2024,P48,C03,0.3093,0.8897
3355,2024,P48,C04,0.3686,0.8374
3356,2024,P48,C05,0.4854,0.9323
3357,2024,P48,C06,0.3482,0.6415
3358,2024,P48,C07,0.2642,1.0444
3359,2024,P48,C08,0.3650,0.8794
3360,2024,P49,C01,0.4687,0.8747
3361,2024,P49,C02,0.6023,1.0000
3362,2024,P49,C03,0.3917,1.0117
3363,2024,P49,C04,0.6445,0.9005
3364,2024,P49,C05,0.8362,0.3851
3365,2024,P49,C06,0.8022,0.7457
3366,2024,P49,C07,0.4300,1.1984
3367,2024,P49,C08,0.8219,0.5715
3368,2024,P50,C01,0.5284,0.8466
3369,2024,P50,C02,0.4968,0.7490
3370,2024,P50,C03,0.2713,1.0461
3371,2024,P50,C04,0.4652,0.9007
3372,2024,P50,C05,0.3503,0.8774
3373,2024,P50,C06,0.4684,0.8744
3374,2024,P50,C07,0.2511,1.0244
3375,2024,P50,C08,0.5061,1.0137
3376,2024,P51,C01,0.4740,0.8513
3377,2024,P51,C02,0.3304,0.7835
3378,2024,P51,C03,0.3189,0.7692
3379,2024,P51,C04,0.4854,0.7549
3380,2024,P51,C05,0.4753,0.8102
3381,2024,P51,C06,0.2107,0.8438
3382,2024,P51,C07,0.4648,0.9419
3383,2024,P51,C08,0.4737,1.0430
3384,2024,P53,C01,0.3655,0.8119
3385,2024,P53,C02,0.2682,1.0464
3386,2024,P53,C03,0.3792,0.9709
3387,2024,P53,C04,0.3977,1.0004
3388,2024,P53,C05,0.4918,0.7559
3389,2024,P53,C06,0.2825,1.0330
3390,2024,P53,C07,0.5030,1.0696
3391,2024,P53,C08,0.3093,0.8864
3392,2024,P54,C01,0.2994,0.9691
3393,2024,P54,C02,0.1983,0.7562
3394,2024,P54,C03,0.3177,0.7851
3395,2024,P54,C04,0.4384,1.0287
3396,2024,P54,C05,0.2958,0.9869
3397,2024,P54,C06,0.3149,0.8239
3398,2024,P54,C07,0.3497,0.9705
3399,2024,P54,C08,0.1638,0.3851
3400,2024,P55,C01,0.3864,0.9515
3401,2024,P55,C02,0.2932,0.9979
3402,2024,P55,C03,0.2944,0.9915
3403,2024,P55,C04,0.5070,0.7426
3404,2024,P55,C05,0.5218,0.7796
3405,2024,P55,C06,0.4719,0.9024
3406,2024,P55,C07,0.7448,1.0303
3407,2024,P55,C08,0.3141,0.8369
3408,2024,P56,C01,0.4728,0.8378
3409,2024,P56,C02,0.4313,1.0412
3410,2024,P56,C03,0.4402,1.0242
3411,2024,P56,C04,0.5587,1.0211
3412,2024,P56,C05,0.8012,0.7616
3413,2024,P56,C06,0.5067,0.7139
3414,2024,P56,C07,0.8018,0.7391
3415,2024,P56,C08,0.3193,0.8319
3416,2024,P57,C01,0.3366,0.6680
3417,2024,P57,C02,0.2236,0.9165
3418,2024,P57,C03,0.2801,1.0372
3419,2024,P57,C04,0.6513,0.7690
3420,2024,P57,C05,0.5110,0.7716
3421,2024,P57,C06,0.4968,0.5908
3422,2024,P57,C07,0.7564,0.9955
3423,2024,P57,C08,0.2061,0.8143
3424,2024,P58,C01,0.3179,0.7971
3425,2024,P58,C02,0.1755,0.5467
3426,2024,P58,C03,0.2938,0.9939
3427,2024,P58,C04,0.2054,0.8047
3428,2024,P58,C05,0.4951,0.7047
3429,2024,P58,C06,0.3080,0.9956
3430,2024,P58,C07,0.4297,1.0430
3431,2024,P58,C08,0.4809,0.7474
3432,2024,P59,C01,0.1638,0.3851
3433,2024,P59,C02,0.3179,0.8216
3434,2024,P59,C03,0.1638,0.3851
3435,2024,P59,C04,0.4031,1.0177
3436,2024,P59,C05,0.4839,0.8735
3437,2024,P59,C06,0.3501,0.6662
3438,2024,P59,C07,0.6018,1.0002
3439,2024,P59,C08,0.4606,0.9362
3440,2024,P60,C01,0.3982,1.0013
3441,2024,P60,C02,0.3555,0.7405
3442,2024,P60,C03,0.5219,0.8217
3443,2024,P60,C04,0.6029,0.9986
3444,2024,P60,C05,0.7308,1.0464
3445,2024,P60,C06,0.4973,0.6122
3446,2024,P60,C07,0.7921,0.8148
3447,2024,P60,C08,0.4998,0.9270
3448,2024,P61,C01,0.5674,1.0396
3449,2024,P61,C02,0.4024,1.0398
3450,2024,P61,C03,0.3264,0.7154
3451,2024,P61,C04,0.6741,0.8884
3452,2024,P61,C05,0.5651,1.0359
3453,2024,P61,C06,0.7138,1.0244
3454,2024,P61,C07,0.5223,1.0499
3455,2024,P61,C08,0.3555,0.7192
3456,2024,P62,C01,0.4695,0.8653
3457,2024,P62,C02,0.4901,0.8241
3458,2024,P62,C03,0.5159,0.8941
3459,2024,P62,C04,0.6452,0.8474
3460,2024,P62,C05,0.6447,0.7826
3461,2024,P62,C06,0.5828,1.0431
3462,2024,P62,C07,0.5404,1.1571
3463,2024,P62,C08,0.4500,0.9905
3464,2024,P63,C01,0.4857,0.7250
3465,2024,P63,C02,0.4951,1.0262
3466,2024,P63,C03,0.6660,0.9340
3467,2024,P63,C04,0.6390,0.8704
3468,2024,P63,C05,0.7044,0.9861
3469,2024,P63,C06,0.4048,1.0226
3470,2024,P63,C07,0.5013,1.1355
3471,2024,P63,C08,0.4926,1.0451
